,Abs_Total,Car.truck.or van,Car.truck.or vanDrove alone,Car.truck.or vanCarpooled,Car.truck.or vanCarpooledIn 2-person carpool,Car.truck.or vanCarpooledIn 3-person carpool,Car.truck.or vanCarpooledIn 4-person carpool,Car.truck.or vanCarpooledIn 5- or 6-person carpool,Car.truck.or vanCarpooledIn 7-or-more-person carpool,Public transportation (excluding taxicab),Public transportation (excluding taxicab)Bus,Public transportation (excluding taxicab)Subway or elevated rail,Public transportation (excluding taxicab)Long-distance train or commuter rail,Public transportation (excluding taxicab)Light rail.streetcar or trolley (carro público in Puerto Rico),Public transportation (excluding taxicab)Ferryboat,Taxicab,Motorcycle,Bicycle,Walked,Other means,Worked from home,Geography,NAME,state,State
2507,1379,1286,1238,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,59,1400000US17119403300,"Census Tract 4033,Madison County",17|119|403300,Illinois
2508,2404,2226,2023,203,203,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,155,1400000US17119403401,"Census Tract 4034,01,Madison County",17|119|403401,Illinois
2509,1594,1459,1429,30,14,16,0,0,0,75,51,24,0,0,0,0,0,0,0,16,44,1400000US17119403403,"Census Tract 4034,03,Madison County",17|119|403403,Illinois
2510,1679,1542,1385,157,72,68,17,0,0,21,21,0,0,0,0,0,0,0,0,0,116,1400000US17119403404,"Census Tract 4034,04,Madison County",17|119|403404,Illinois
2511,2556,2289,2124,165,165,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,217,1400000US17119403502,"Census Tract 4035,02,Madison County",17|119|403502,Illinois
2512,3581,3371,3243,128,112,16,0,0,0,17,17,0,0,0,0,0,0,0,19,0,174,1400000US17119403531,"Census Tract 4035,31,Madison County",17|119|403531,Illinois
2513,2811,2521,2164,357,348,9,0,0,0,9,9,0,0,0,0,0,0,0,0,0,281,1400000US17119403532,"Census Tract 4035,32,Madison County",17|119|403532,Illinois
2514,5144,4152,3936,216,127,89,0,0,0,63,52,0,0,11,0,0,0,0,71,0,858,1400000US17119403533,"Census Tract 4035,33,Madison County",17|119|403533,Illinois
2515,2386,2089,1938,151,121,11,0,19,0,12,12,0,0,0,0,0,0,0,24,0,261,1400000US17119403534,"Census Tract 4035,34,Madison County",17|119|403534,Illinois
2516,1814,1644,1452,192,125,67,0,0,0,11,11,0,0,0,0,0,0,0,21,0,138,1400000US17119403601,"Census Tract 4036,01,Madison County",17|119|403601,Illinois
2517,951,841,766,75,38,14,23,0,0,21,21,0,0,0,0,0,0,8,5,3,73,1400000US17119403603,"Census Tract 4036,03,Madison County",17|119|403603,Illinois
2518,3457,2996,2833,163,133,30,0,0,0,114,114,0,0,0,0,0,0,39,52,0,256,1400000US17119403604,"Census Tract 4036,04,Madison County",17|119|403604,Illinois
2519,3233,2730,2596,134,78,56,0,0,0,0,0,0,0,0,0,0,0,13,101,0,389,1400000US17119403701,"Census Tract 4037,01,Madison County",17|119|403701,Illinois
2520,3122,2790,2739,51,20,0,14,17,0,2,2,0,0,0,0,11,9,0,69,27,214,1400000US17119403702,"Census Tract 4037,02,Madison County",17|119|403702,Illinois
2521,2693,2524,2390,134,112,22,0,0,0,8,8,0,0,0,0,0,0,3,36,11,111,1400000US17119403801,"Census Tract 4038,01,Madison County",17|119|403801,Illinois
2522,1921,1741,1657,84,66,18,0,0,0,7,7,0,0,0,0,0,4,0,32,3,134,1400000US17119403802,"Census Tract 4038,02,Madison County",17|119|403802,Illinois
2523,1221,1061,1019,42,33,9,0,0,0,79,79,0,0,0,0,0,0,0,0,2,79,1400000US17119404000,"Census Tract 4040,Madison County",17|119|404000,Illinois
2524,1310,1228,1202,26,22,4,0,0,0,33,33,0,0,0,0,0,0,0,0,6,43,1400000US17119404100,"Census Tract 4041,Madison County",17|119|404100,Illinois
2525,1455,1351,1232,119,95,24,0,0,0,6,0,0,6,0,0,0,0,0,33,0,65,1400000US17121951600,"Census Tract 9516,Marion County",17|121|951600,Illinois
2526,1281,1160,1071,89,26,28,2,0,33,0,0,0,0,0,0,0,0,0,25,15,81,1400000US17121951700,"Census Tract 9517,Marion County",17|121|951700,Illinois
2527,872,792,670,122,110,10,2,0,0,14,14,0,0,0,0,0,0,0,7,9,50,1400000US17121951800,"Census Tract 9518,Marion County",17|121|951800,Illinois
2528,1200,1180,1070,110,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,1400000US17121951900,"Census Tract 9519,Marion County",17|121|951900,Illinois
2529,2173,2084,1821,263,245,18,0,0,0,0,0,0,0,0,0,0,0,0,39,0,50,1400000US17121952000,"Census Tract 9520,Marion County",17|121|952000,Illinois
2530,1366,1322,1210,112,75,37,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,1400000US17121952100,"Census Tract 9521,Marion County",17|121|952100,Illinois
2531,1727,1688,1519,169,130,33,4,0,2,0,0,0,0,0,0,0,0,1,0,10,28,1400000US17121952200,"Census Tract 9522,Marion County",17|121|952200,Illinois
2532,1375,1218,1126,92,87,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,149,1400000US17121952300,"Census Tract 9523,Marion County",17|121|952300,Illinois
2533,1398,1260,1107,153,153,0,0,0,0,11,11,0,0,0,0,0,0,0,16,0,111,1400000US17121952400,"Census Tract 9524,Marion County",17|121|952400,Illinois
2534,841,778,724,54,46,0,8,0,0,0,0,0,0,0,0,0,0,9,10,3,41,1400000US17121952500,"Census Tract 9525,Marion County",17|121|952500,Illinois
2535,922,794,722,72,72,0,0,0,0,0,0,0,0,0,0,0,0,11,48,6,63,1400000US17121952600,"Census Tract 9526,Marion County",17|121|952600,Illinois
2536,1209,1184,1032,152,145,0,7,0,0,0,0,0,0,0,0,0,0,0,18,4,3,1400000US17121952700,"Census Tract 9527,Marion County",17|121|952700,Illinois
2537,1033,898,850,48,44,4,0,0,0,0,0,0,0,0,0,0,0,0,42,8,85,1400000US17123961100,"Census Tract 9611,Marshall County",17|123|961100,Illinois
2538,1130,1046,994,52,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,69,1400000US17123961200,"Census Tract 9612,Marshall County",17|123|961200,Illinois
2539,940,852,831,21,11,10,0,0,0,0,0,0,0,0,0,0,0,0,27,19,42,1400000US17123961300,"Census Tract 9613,Marshall County",17|123|961300,Illinois
2540,1084,1006,936,70,51,8,6,5,0,0,0,0,0,0,0,0,0,6,19,9,44,1400000US17123961400,"Census Tract 9614,Marshall County",17|123|961400,Illinois
2541,792,746,719,27,19,8,0,0,0,0,0,0,0,0,0,0,0,3,18,0,25,1400000US17123961500,"Census Tract 9615,Marshall County",17|123|961500,Illinois
2542,1204,1049,942,107,85,22,0,0,0,0,0,0,0,0,0,0,0,6,30,10,109,1400000US17125956300,"Census Tract 9563,Mason County",17|125|956300,Illinois
2543,696,666,600,66,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,1400000US17125956400,"Census Tract 9564,Mason County",17|125|956400,Illinois
2544,1502,1301,1094,207,140,26,0,38,3,0,0,0,0,0,0,0,0,8,81,24,88,1400000US17125956500,"Census Tract 9565,Mason County",17|125|956500,Illinois
2545,691,590,531,59,54,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,91,1400000US17125956600,"Census Tract 9566,Mason County",17|125|956600,Illinois
2546,781,705,654,51,29,22,0,0,0,0,0,0,0,0,0,0,0,0,4,4,68,1400000US17125956700,"Census Tract 9567,Mason County",17|125|956700,Illinois
2547,1072,964,830,134,69,15,45,0,5,4,4,0,0,0,0,0,0,0,27,19,58,1400000US17125956800,"Census Tract 9568,Mason County",17|125|956800,Illinois
2548,1696,1620,1483,137,109,0,0,9,19,2,2,0,0,0,0,0,0,0,0,5,69,1400000US17127970100,"Census Tract 9701,Massac County",17|127|970100,Illinois
2549,1473,1411,1150,261,31,215,0,15,0,15,15,0,0,0,0,0,0,0,0,0,47,1400000US17127970200,"Census Tract 9702,Massac County",17|127|970200,Illinois
2550,1713,1578,1568,10,10,0,0,0,0,0,0,0,0,0,0,0,15,0,21,26,73,1400000US17127970300,"Census Tract 9703,Massac County",17|127|970300,Illinois
2551,892,800,701,99,70,23,0,6,0,0,0,0,0,0,0,0,0,2,25,0,65,1400000US17127970400,"Census Tract 9704,Massac County",17|127|970400,Illinois
2552,2807,2547,2340,207,146,45,0,0,16,0,0,0,0,0,0,0,0,0,36,32,192,1400000US17129010100,"Census Tract 101,Menard County",17|129|010100,Illinois
2553,1986,1764,1618,146,133,13,0,0,0,0,0,0,0,0,0,0,11,0,46,0,165,1400000US17129010200,"Census Tract 102,Menard County",17|129|010200,Illinois
2554,1190,1032,977,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,130,1400000US17129010300,"Census Tract 103,Menard County",17|129|010300,Illinois
2555,1949,1817,1721,96,80,16,0,0,0,8,8,0,0,0,0,0,0,0,8,0,116,1400000US17131040100,"Census Tract 401,Mercer County",17|131|040100,Illinois
2556,1478,1275,1187,88,77,4,7,0,0,0,0,0,0,0,0,0,0,0,32,27,144,1400000US17131040200,"Census Tract 402,Mercer County",17|131|040200,Illinois
2557,1959,1842,1729,113,76,19,11,0,7,0,0,0,0,0,0,0,0,0,49,0,68,1400000US17131040300,"Census Tract 403,Mercer County",17|131|040300,Illinois
2558,1864,1717,1586,131,79,44,8,0,0,0,0,0,0,0,0,0,0,0,18,57,72,1400000US17131040400,"Census Tract 404,Mercer County",17|131|040400,Illinois
2559,2428,2197,1974,223,169,38,7,9,0,14,0,14,0,0,0,0,0,0,12,0,205,1400000US17133600102,"Census Tract 6001,02,Monroe County",17|133|600102,Illinois
2560,1796,1669,1597,72,15,17,40,0,0,19,19,0,0,0,0,0,0,0,25,0,83,1400000US17133600103,"Census Tract 6001,03,Monroe County",17|133|600103,Illinois
2561,3017,2784,2706,78,20,42,16,0,0,0,0,0,0,0,0,0,0,0,0,0,233,1400000US17133600104,"Census Tract 6001,04,Monroe County",17|133|600104,Illinois
2562,3620,2958,2812,146,69,61,16,0,0,0,0,0,0,0,0,0,0,0,45,201,416,1400000US17133600401,"Census Tract 6004,01,Monroe County",17|133|600401,Illinois
2563,2499,2286,2158,128,120,8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,180,1400000US17133600402,"Census Tract 6004,02,Monroe County",17|133|600402,Illinois
2564,3391,2976,2705,271,269,0,0,2,0,0,0,0,0,0,0,0,0,0,90,65,260,1400000US17133600501,"Census Tract 6005,01,Monroe County",17|133|600501,Illinois
2565,1757,1637,1542,95,74,21,0,0,0,0,0,0,0,0,0,0,0,0,19,15,86,1400000US17133600502,"Census Tract 6005,02,Monroe County",17|133|600502,Illinois
2566,1490,1291,1209,82,75,4,0,0,3,0,0,0,0,0,0,0,0,0,56,9,134,1400000US17135957300,"Census Tract 9573,Montgomery County",17|135|957300,Illinois
2567,770,632,533,99,79,20,0,0,0,3,0,0,3,0,0,0,0,0,34,8,93,1400000US17135957400,"Census Tract 9574,Montgomery County",17|135|957400,Illinois
2568,1382,1206,1107,99,82,17,0,0,0,0,0,0,0,0,0,0,0,0,29,1,146,1400000US17135957500,"Census Tract 9575,Montgomery County",17|135|957500,Illinois
2569,1707,1550,1484,66,53,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,148,1400000US17135957600,"Census Tract 9576,Montgomery County",17|135|957600,Illinois
2570,1365,1255,1178,77,77,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,91,1400000US17135957700,"Census Tract 9577,Montgomery County",17|135|957700,Illinois
2571,1439,1237,1067,170,109,30,19,0,12,0,0,0,0,0,0,0,0,16,133,0,53,1400000US17135957800,"Census Tract 9578,Montgomery County",17|135|957800,Illinois
2572,1617,1542,1459,83,66,17,0,0,0,0,0,0,0,0,0,0,0,17,20,0,38,1400000US17135957900,"Census Tract 9579,Montgomery County",17|135|957900,Illinois
2573,1364,1130,1049,81,76,2,3,0,0,19,19,0,0,0,0,0,0,0,26,66,123,1400000US17135958000,"Census Tract 9580,Montgomery County",17|135|958000,Illinois
2574,998,892,828,64,51,13,0,0,0,0,0,0,0,0,0,0,18,3,28,10,47,1400000US17137951400,"Census Tract 9514,Morgan County",17|137|951400,Illinois
2575,1382,1302,1249,53,31,8,14,0,0,0,0,0,0,0,0,0,0,0,1,4,75,1400000US17137951500,"Census Tract 9515,Morgan County",17|137|951500,Illinois
2576,1411,1182,1063,119,89,25,0,5,0,19,19,0,0,0,0,0,0,0,29,8,173,1400000US17137951600,"Census Tract 9516,Morgan County",17|137|951600,Illinois
2577,873,708,579,129,110,19,0,0,0,53,53,0,0,0,0,0,0,9,18,8,77,1400000US17137951700,"Census Tract 9517,Morgan County",17|137|951700,Illinois
2578,1891,1585,1502,83,57,22,2,0,2,20,20,0,0,0,0,0,0,24,164,58,40,1400000US17137951800,"Census Tract 9518,Morgan County",17|137|951800,Illinois
2579,1914,1741,1712,29,29,0,0,0,0,14,14,0,0,0,0,0,0,10,0,15,134,1400000US17137951900,"Census Tract 9519,Morgan County",17|137|951900,Illinois
2580,1413,1241,1198,43,43,0,0,0,0,35,35,0,0,0,0,0,0,0,11,0,126,1400000US17137952000,"Census Tract 9520,Morgan County",17|137|952000,Illinois
2581,1557,1495,1314,181,172,9,0,0,0,0,0,0,0,0,0,0,0,0,16,12,34,1400000US17137952100,"Census Tract 9521,Morgan County",17|137|952100,Illinois
2582,1511,1370,1239,131,98,31,0,2,0,10,0,0,10,0,0,0,0,0,0,14,117,1400000US17137952200,"Census Tract 9522,Morgan County",17|137|952200,Illinois
2583,1526,1425,1346,79,74,5,0,0,0,0,0,0,0,0,0,0,0,0,25,5,71,1400000US17137952300,"Census Tract 9523,Morgan County",17|137|952300,Illinois
2584,2180,1611,1271,340,117,34,121,36,32,0,0,0,0,0,0,29,3,177,142,74,144,1400000US17139976900,"Census Tract 9769,Moultrie County",17|139|976900,Illinois
2585,1136,1059,925,134,122,12,0,0,0,2,2,0,0,0,0,0,0,15,28,10,22,1400000US17139977000,"Census Tract 9770,Moultrie County",17|139|977000,Illinois
2586,1490,1432,1379,53,24,29,0,0,0,0,0,0,0,0,0,0,0,0,20,3,35,1400000US17139977100,"Census Tract 9771,Moultrie County",17|139|977100,Illinois
2587,1883,1725,1512,213,160,8,14,8,23,0,0,0,0,0,0,0,0,0,59,27,72,1400000US17139977200,"Census Tract 9772,Moultrie County",17|139|977200,Illinois
2588,2146,1874,1701,173,156,8,9,0,0,0,0,0,0,0,0,0,0,0,3,5,264,1400000US17141960700,"Census Tract 9607,Ogle County",17|141|960700,Illinois
2589,1555,1471,1254,217,169,23,21,2,2,0,0,0,0,0,0,0,0,0,26,0,58,1400000US17141960800,"Census Tract 9608,Ogle County",17|141|960800,Illinois
2590,1704,1653,1413,240,119,121,0,0,0,0,0,0,0,0,0,0,0,0,2,0,49,1400000US17141960900,"Census Tract 9609,Ogle County",17|141|960900,Illinois
2591,1247,1169,1036,133,109,21,0,3,0,0,0,0,0,0,0,7,0,0,9,11,51,1400000US17141961001,"Census Tract 9610,01,Ogle County",17|141|961001,Illinois
2592,1793,1686,1570,116,85,24,2,5,0,2,2,0,0,0,0,0,7,0,10,0,88,1400000US17141961002,"Census Tract 9610,02,Ogle County",17|141|961002,Illinois
2593,2028,1908,1776,132,120,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,117,1400000US17141961100,"Census Tract 9611,Ogle County",17|141|961100,Illinois
2594,3283,2963,2635,328,283,23,0,22,0,5,5,0,0,0,0,0,0,0,0,172,143,1400000US17141961200,"Census Tract 9612,Ogle County",17|141|961200,Illinois
2595,1067,941,874,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,111,1400000US17141961301,"Census Tract 9613,01,Ogle County",17|141|961301,Illinois
2596,1314,1244,1178,66,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1400000US17141961302,"Census Tract 9613,02,Ogle County",17|141|961302,Illinois
2597,1756,1573,1413,160,134,26,0,0,0,22,15,7,0,0,0,0,0,0,64,26,71,1400000US17141961400,"Census Tract 9614,Ogle County",17|141|961400,Illinois
2598,2116,1885,1736,149,116,12,0,0,21,51,13,0,0,11,27,0,0,0,54,5,121,1400000US17141961500,"Census Tract 9615,Ogle County",17|141|961500,Illinois
2599,1734,1588,1434,154,141,13,0,0,0,0,0,0,0,0,0,0,0,0,34,21,91,1400000US17141961600,"Census Tract 9616,Ogle County",17|141|961600,Illinois
2600,2360,2185,1991,194,165,29,0,0,0,25,0,0,0,0,25,0,0,0,50,43,57,1400000US17141961700,"Census Tract 9617,Ogle County",17|141|961700,Illinois
2601,491,456,384,72,50,16,0,6,0,12,12,0,0,0,0,0,0,4,0,4,15,1400000US17143000200,"Census Tract 2,Peoria County",17|143|000200,Illinois
2602,500,442,388,54,54,0,0,0,0,53,53,0,0,0,0,0,0,0,5,0,0,1400000US17143000300,"Census Tract 3,Peoria County",17|143|000300,Illinois
2603,965,800,651,149,149,0,0,0,0,76,76,0,0,0,0,0,0,12,31,0,46,1400000US17143000600,"Census Tract 6,Peoria County",17|143|000600,Illinois
2604,799,707,640,67,67,0,0,0,0,27,27,0,0,0,0,0,0,29,0,12,24,1400000US17143000900,"Census Tract 9,Peoria County",17|143|000900,Illinois
2605,405,285,179,106,1,0,0,98,7,31,31,0,0,0,0,0,0,0,65,7,17,1400000US17143001200,"Census Tract 12,Peoria County",17|143|001200,Illinois
2606,596,487,403,84,77,0,7,0,0,39,39,0,0,0,0,15,0,0,44,0,11,1400000US17143001300,"Census Tract 13,Peoria County",17|143|001300,Illinois
2607,533,454,373,81,62,0,0,0,19,35,35,0,0,0,0,0,0,0,0,6,38,1400000US17143001500,"Census Tract 15,Peoria County",17|143|001500,Illinois
2608,1502,1345,1038,307,180,65,0,62,0,11,11,0,0,0,0,8,0,7,99,0,32,1400000US17143001600,"Census Tract 16,Peoria County",17|143|001600,Illinois
2609,1311,1041,942,99,67,0,0,32,0,36,36,0,0,0,0,0,0,20,115,0,99,1400000US17143001800,"Census Tract 18,Peoria County",17|143|001800,Illinois
2610,777,555,484,71,52,0,0,19,0,0,0,0,0,0,0,0,0,0,135,0,87,1400000US17143001900,"Census Tract 19,Peoria County",17|143|001900,Illinois
2611,1323,712,665,47,47,0,0,0,0,13,13,0,0,0,0,0,0,5,367,0,226,1400000US17143002000,"Census Tract 20,Peoria County",17|143|002000,Illinois
2612,1614,1327,1286,41,41,0,0,0,0,105,105,0,0,0,0,0,0,0,45,11,126,1400000US17143002100,"Census Tract 21,Peoria County",17|143|002100,Illinois
2613,2009,1824,1737,87,87,0,0,0,0,17,17,0,0,0,0,0,0,11,18,24,115,1400000US17143002200,"Census Tract 22,Peoria County",17|143|002200,Illinois
2614,2264,2195,1890,305,211,94,0,0,0,0,0,0,0,0,0,0,0,0,0,14,55,1400000US17143002300,"Census Tract 23,Peoria County",17|143|002300,Illinois
2615,2053,1989,1798,191,82,109,0,0,0,0,0,0,0,0,0,0,0,0,16,0,48,1400000US17143002400,"Census Tract 24,Peoria County",17|143|002400,Illinois
2616,1197,1133,852,281,236,0,0,0,45,0,0,0,0,0,0,0,0,0,8,0,56,1400000US17143002500,"Census Tract 25,Peoria County",17|143|002500,Illinois
2617,718,667,550,117,104,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,46,1400000US17143002600,"Census Tract 26,Peoria County",17|143|002600,Illinois
2618,1515,1351,1254,97,69,11,0,0,17,31,31,0,0,0,0,0,0,0,60,7,66,1400000US17143002701,"Census Tract 27,01,Peoria County",17|143|002701,Illinois
2619,1493,1313,1278,35,33,0,0,2,0,12,12,0,0,0,0,0,0,0,52,40,76,1400000US17143002702,"Census Tract 27,02,Peoria County",17|143|002702,Illinois
2620,1631,1530,1417,113,105,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,94,1400000US17143002800,"Census Tract 28,Peoria County",17|143|002800,Illinois
2621,1625,1375,1257,118,118,0,0,0,0,49,49,0,0,0,0,0,0,34,77,0,90,1400000US17143002900,"Census Tract 29,Peoria County",17|143|002900,Illinois
2622,2418,2325,2085,240,167,7,66,0,0,14,14,0,0,0,0,0,0,0,0,0,79,1400000US17143003000,"Census Tract 30,Peoria County",17|143|003000,Illinois
2623,2176,1897,1816,81,54,25,0,2,0,20,20,0,0,0,0,0,0,0,58,0,201,1400000US17143003101,"Census Tract 31,01,Peoria County",17|143|003101,Illinois
2624,1372,1236,1127,109,98,11,0,0,0,0,0,0,0,0,0,0,0,0,0,25,111,1400000US17143003103,"Census Tract 31,03,Peoria County",17|143|003103,Illinois
2625,1801,1702,1651,51,51,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,83,1400000US17143003104,"Census Tract 31,04,Peoria County",17|143|003104,Illinois
2626,2185,1832,1765,67,67,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,339,1400000US17143003200,"Census Tract 32,Peoria County",17|143|003200,Illinois
2627,1001,870,843,27,7,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,123,1400000US17143003300,"Census Tract 33,Peoria County",17|143|003300,Illinois
2628,1961,1677,1489,188,167,9,12,0,0,61,61,0,0,0,0,0,0,0,0,0,223,1400000US17143003402,"Census Tract 34,02,Peoria County",17|143|003402,Illinois
2629,1787,1667,1667,0,0,0,0,0,0,92,92,0,0,0,0,0,0,0,0,0,28,1400000US17143003403,"Census Tract 34,03,Peoria County",17|143|003403,Illinois
2630,4061,3728,3205,523,506,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,1400000US17143003404,"Census Tract 34,04,Peoria County",17|143|003404,Illinois
2631,1102,1070,984,86,63,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,32,1400000US17143003601,"Census Tract 36,01,Peoria County",17|143|003601,Illinois
2632,2379,2261,2125,136,123,13,0,0,0,18,18,0,0,0,0,0,0,0,39,0,61,1400000US17143003602,"Census Tract 36,02,Peoria County",17|143|003602,Illinois
2633,1502,1270,1037,233,226,7,0,0,0,0,0,0,0,0,0,0,0,0,6,8,218,1400000US17143003700,"Census Tract 37,Peoria County",17|143|003700,Illinois
2634,1277,1186,1081,105,83,4,0,18,0,3,3,0,0,0,0,0,0,0,13,7,68,1400000US17143003800,"Census Tract 38,Peoria County",17|143|003800,Illinois
2635,4456,3560,3258,302,278,21,3,0,0,3,3,0,0,0,0,0,0,2,49,2,840,1400000US17143003900,"Census Tract 39,Peoria County",17|143|003900,Illinois
2636,2012,1812,1555,257,146,30,12,69,0,7,7,0,0,0,0,0,0,0,38,6,149,1400000US17143004000,"Census Tract 40,Peoria County",17|143|004000,Illinois
2637,3070,2784,2696,88,70,0,0,18,0,0,0,0,0,0,0,0,0,0,32,0,254,1400000US17143004101,"Census Tract 41,01,Peoria County",17|143|004101,Illinois
2638,1253,1154,1060,94,79,15,0,0,0,10,10,0,0,0,0,0,0,0,10,0,79,1400000US17143004102,"Census Tract 41,02,Peoria County",17|143|004102,Illinois
2639,1916,1703,1627,76,43,33,0,0,0,0,0,0,0,0,0,0,0,0,32,32,149,1400000US17143004200,"Census Tract 42,Peoria County",17|143|004200,Illinois
2640,1023,894,844,50,50,0,0,0,0,37,37,0,0,0,0,0,0,0,30,0,62,1400000US17143004300,"Census Tract 43,Peoria County",17|143|004300,Illinois
2641,1979,1931,1852,79,79,0,0,0,0,5,5,0,0,0,0,0,0,4,0,0,39,1400000US17143004400,"Census Tract 44,Peoria County",17|143|004400,Illinois
2642,2110,1938,1851,87,73,2,12,0,0,2,2,0,0,0,0,0,0,0,38,8,124,1400000US17143004500,"Census Tract 45,Peoria County",17|143|004500,Illinois
2643,2516,2338,2188,150,135,15,0,0,0,24,24,0,0,0,0,0,0,15,63,21,55,1400000US17143004600,"Census Tract 46,Peoria County",17|143|004600,Illinois
2644,2151,1847,1647,200,89,16,95,0,0,4,4,0,0,0,0,0,0,97,35,12,156,1400000US17143004801,"Census Tract 48,01,Peoria County",17|143|004801,Illinois
2645,1859,1709,1544,165,146,11,0,0,8,24,24,0,0,0,0,0,0,15,10,6,95,1400000US17143004802,"Census Tract 48,02,Peoria County",17|143|004802,Illinois
2646,1786,1702,1600,102,79,21,2,0,0,0,0,0,0,0,0,0,0,0,22,22,40,1400000US17143004901,"Census Tract 49,01,Peoria County",17|143|004901,Illinois
2647,2246,2110,2006,104,104,0,0,0,0,5,5,0,0,0,0,0,0,0,6,26,99,1400000US17143004902,"Census Tract 49,02,Peoria County",17|143|004902,Illinois
2648,568,493,390,103,103,0,0,0,0,61,61,0,0,0,0,0,0,0,5,9,0,1400000US17143005000,"Census Tract 50,Peoria County",17|143|005000,Illinois
2649,590,509,439,70,70,0,0,0,0,47,47,0,0,0,0,0,0,0,0,6,28,1400000US17143005100,"Census Tract 51,Peoria County",17|143|005100,Illinois
2650,1278,1203,1120,83,67,7,9,0,0,0,0,0,0,0,0,0,0,0,1,0,74,1400000US17145030100,"Census Tract 301,Perry County",17|145|030100,Illinois
2651,2204,2100,1878,222,158,62,2,0,0,0,0,0,0,0,0,0,0,0,71,4,29,1400000US17145030200,"Census Tract 302,Perry County",17|145|030200,Illinois
2652,927,896,857,39,37,2,0,0,0,4,4,0,0,0,0,0,0,1,4,3,19,1400000US17145030300,"Census Tract 303,Perry County",17|145|030300,Illinois
2653,816,665,559,106,63,43,0,0,0,53,53,0,0,0,0,0,0,0,8,46,44,1400000US17145030400,"Census Tract 304,Perry County",17|145|030400,Illinois
2654,1057,1001,976,25,16,0,9,0,0,0,0,0,0,0,0,0,0,0,13,0,43,1400000US17145030500,"Census Tract 305,Perry County",17|145|030500,Illinois
2655,1480,1408,1347,61,47,14,0,0,0,1,1,0,0,0,0,0,0,1,45,0,25,1400000US17145030600,"Census Tract 306,Perry County",17|145|030600,Illinois
2656,2131,1939,1818,121,94,12,0,14,1,11,11,0,0,0,0,0,0,0,39,2,140,1400000US17147954500,"Census Tract 9545,Piatt County",17|147|954500,Illinois
2657,3365,3061,2902,159,154,0,0,0,5,6,3,0,3,0,0,0,0,0,37,0,261,1400000US17147954600,"Census Tract 9546,Piatt County",17|147|954600,Illinois
2658,1532,1386,1216,170,151,10,9,0,0,5,5,0,0,0,0,0,3,3,32,19,84,1400000US17147954700,"Census Tract 9547,Piatt County",17|147|954700,Illinois
2659,1254,1172,1095,77,69,8,0,0,0,0,0,0,0,0,0,0,2,0,14,5,61,1400000US17147954800,"Census Tract 9548,Piatt County",17|147|954800,Illinois
2660,1449,1278,1204,74,61,10,3,0,0,0,0,0,0,0,0,0,0,0,9,18,144,1400000US17149952400,"Census Tract 9524,Pike County",17|149|952400,Illinois
2661,1142,1024,883,141,120,16,5,0,0,0,0,0,0,0,0,0,0,0,22,2,94,1400000US17149952500,"Census Tract 9525,Pike County",17|149|952500,Illinois
2662,1300,1191,1063,128,119,0,9,0,0,0,0,0,0,0,0,0,0,0,21,2,86,1400000US17149952600,"Census Tract 9526,Pike County",17|149|952600,Illinois
2663,1713,1555,1467,88,68,20,0,0,0,4,4,0,0,0,0,0,0,25,36,0,93,1400000US17149952700,"Census Tract 9527,Pike County",17|149|952700,Illinois
2664,833,687,578,109,45,62,0,2,0,3,3,0,0,0,0,0,0,0,15,40,88,1400000US17149952800,"Census Tract 9528,Pike County",17|149|952800,Illinois
